application_id,location_id,region,hiring_manager_id,role,source,commute_band_km,availability_match,applied_at,screened_at,interview_scheduled_at,interview_completed_at,offer_at,onboarding_started_at,scheduled_first_shift_at,first_shift_at,stage_reached,exit_reason,separation_at,tenure_days,separation_reason
APP-012872,LOC-13,Northeast,MGR-013,Shift Supervisor,jobboard_b,11-20,limited,2026-04-02,2026-04-02,2026-04-03,,,,,,interview_scheduled,interview_no_show,,,
APP-013483,LOC-13,Northeast,MGR-013,Cashier,career_site,21-40,full,2026-04-02,2026-04-03,2026-04-03,,,,,,interview_scheduled,interview_no_show,,,
APP-013674,LOC-42,West,MGR-042,Sales Associate,career_site,21-40,partial,2026-04-02,,,,,,,,applied,failed_knockout,,,
APP-013411,LOC-17,Northeast,MGR-017,Seasonal Associate,jobboard_b,21-40,partial,2026-04-02,2026-04-02,,,,,,,screened,unresponsive,,,
APP-012659,LOC-38,West,MGR-038,Seasonal Associate,referral,6-10,partial,2026-04-02,,,,,,,,applied,withdrew,,,
APP-013564,LOC-07,Midwest,MGR-007,Sales Associate,jobboard_c,0-5,partial,2026-04-02,,,,,,,,applied,availability_mismatch,,,
APP-013541,LOC-35,West,MGR-035,Stocker,referral,0-5,full,2026-04-02,,,,,,,,applied,incomplete_application,,,
APP-013391,LOC-20,Northeast,MGR-020,Stocker,jobboard_a,21-40,full,2026-04-02,,,,,,,,applied,withdrew,,,
APP-013590,LOC-22,South,MGR-022,Sales Associate,jobboard_b,6-10,partial,2026-04-02,2026-04-02,2026-04-04,2026-04-05,2026-04-07,2026-04-09,2026-04-10,2026-04-10,started,,2026-04-22,12,found_other_job
APP-013370,LOC-20,Northeast,MGR-020,Sales Associate,jobboard_b,0-5,full,2026-04-02,2026-04-04,2026-04-05,2026-04-10,2026-04-11,2026-04-11,2026-04-16,2026-04-16,started,,,,
APP-012742,LOC-16,Northeast,MGR-016,Sales Associate,jobboard_a,6-10,partial,2026-04-02,2026-04-04,2026-04-07,2026-04-11,,,,,interview_completed,candidate_declined,,,
APP-012649,LOC-12,Northeast,MGR-012,Seasonal Associate,referral,6-10,limited,2026-04-02,,,,,,,,applied,failed_knockout,,,
APP-013468,LOC-07,Midwest,MGR-007,Cashier,jobboard_b,0-5,full,2026-04-02,,,,,,,,applied,failed_knockout,,,
APP-013560,LOC-20,Northeast,MGR-020,Cashier,referral,6-10,full,2026-04-02,2026-04-04,,,,,,,screened,unresponsive,,,
APP-013164,LOC-32,South,MGR-032,Cashier,jobboard_c,6-10,full,2026-04-03,,,,,,,,applied,failed_knockout,,,
APP-013446,LOC-16,Northeast,MGR-016,Sales Associate,jobboard_a,6-10,partial,2026-04-03,,,,,,,,applied,incomplete_application,,,
APP-013577,LOC-20,Northeast,MGR-020,Cashier,jobboard_a,6-10,full,2026-04-03,,,,,,,,applied,failed_knockout,,,
APP-012920,LOC-09,Midwest,MGR-009,Cashier,jobboard_c,6-10,partial,2026-04-03,2026-04-03,2026-04-06,2026-04-07,2026-04-10,2026-04-11,2026-04-21,,onboarding_started,no_show_first_shift,,,
APP-013493,LOC-01,Midwest,MGR-001,Stocker,jobboard_b,0-5,limited,2026-04-03,,,,,,,,applied,availability_mismatch,,,
APP-013444,LOC-41,West,MGR-041,Stocker,jobboard_c,40+,full,2026-04-03,2026-04-05,2026-04-05,2026-04-08,2026-04-10,2026-04-12,2026-04-13,2026-04-13,started,,,,
APP-013233,LOC-22,South,MGR-022,Sales Associate,career_site,6-10,partial,2026-04-03,2026-04-05,2026-04-05,2026-04-08,2026-04-11,2026-04-11,2026-04-16,,onboarding_started,no_show_first_shift,,,
APP-013404,LOC-28,South,MGR-028,Cashier,jobboard_a,11-20,partial,2026-04-03,2026-04-03,2026-04-03,2026-04-06,2026-04-07,2026-04-07,2026-04-12,,onboarding_started,no_show_first_shift,,,
APP-013676,LOC-17,Northeast,MGR-017,Seasonal Associate,jobboard_a,6-10,limited,2026-04-03,2026-04-05,2026-04-05,2026-04-11,2026-04-12,2026-04-12,2026-04-13,2026-04-13,started,,,,
APP-013228,LOC-09,Midwest,MGR-009,Seasonal Associate,social,11-20,full,2026-04-03,,,,,,,,applied,failed_knockout,,,
APP-012765,LOC-28,South,MGR-028,Seasonal Associate,jobboard_a,0-5,full,2026-04-03,,,,,,,,applied,availability_mismatch,,,
APP-013031,LOC-23,South,MGR-023,Sales Associate,career_site,0-5,full,2026-04-03,2026-04-06,2026-04-09,2026-04-10,2026-04-11,2026-04-13,2026-04-16,2026-04-16,started,,,,
APP-012786,LOC-23,South,MGR-023,Stocker,career_site,0-5,full,2026-04-03,,,,,,,,applied,availability_mismatch,,,
APP-013380,LOC-21,Northeast,MGR-021,Stocker,career_site,0-5,partial,2026-04-03,2026-04-06,2026-04-07,,,,,,interview_scheduled,interview_no_show,,,
APP-013060,LOC-31,South,MGR-031,Stocker,career_site,0-5,full,2026-04-03,2026-04-06,2026-04-18,2026-04-23,2026-04-26,2026-04-27,2026-05-01,2026-05-01,started,,2026-05-29,28,voluntary_quit
APP-012817,LOC-22,South,MGR-022,Sales Associate,career_site,21-40,full,2026-04-03,2026-04-04,2026-04-06,2026-04-10,2026-04-11,2026-04-13,2026-04-14,2026-04-14,started,,,,
APP-012672,LOC-04,Midwest,MGR-004,Sales Associate,jobboard_a,6-10,partial,2026-04-03,,,,,,,,applied,availability_mismatch,,,
APP-013177,LOC-26,South,MGR-026,Sales Associate,social,11-20,partial,2026-04-03,,,,,,,,applied,withdrew,,,
APP-013329,LOC-01,Midwest,MGR-001,Sales Associate,jobboard_b,40+,limited,2026-04-03,,,,,,,,applied,availability_mismatch,,,
APP-013361,LOC-35,West,MGR-035,Cashier,social,0-5,limited,2026-04-03,,,,,,,,applied,incomplete_application,,,
APP-013094,LOC-15,Northeast,MGR-015,Seasonal Associate,social,6-10,full,2026-04-03,2026-04-03,,,,,,,screened,unresponsive,,,
APP-013514,LOC-22,South,MGR-022,Seasonal Associate,jobboard_a,11-20,full,2026-04-03,2026-04-06,2026-04-08,2026-04-09,2026-04-11,2026-04-11,2026-04-14,,onboarding_started,no_show_first_shift,,,
APP-013682,LOC-09,Midwest,MGR-009,Seasonal Associate,jobboard_c,21-40,full,2026-04-03,,,,,,,,applied,withdrew,,,
APP-013058,LOC-09,Midwest,MGR-009,Stocker,career_site,21-40,full,2026-04-03,2026-04-05,,,,,,,screened,withdrew,,,
APP-012669,LOC-41,West,MGR-041,Cashier,social,6-10,full,2026-04-03,2026-04-05,2026-04-08,2026-04-12,,,,,interview_completed,candidate_declined,,,
APP-013513,LOC-38,West,MGR-038,Stocker,jobboard_a,6-10,limited,2026-04-04,2026-04-06,2026-04-09,2026-04-15,2026-04-16,2026-04-16,2026-04-26,,onboarding_started,no_show_first_shift,,,
APP-013536,LOC-36,West,MGR-036,Sales Associate,jobboard_a,11-20,limited,2026-04-04,,,,,,,,applied,incomplete_application,,,
APP-012866,LOC-02,Midwest,MGR-002,Cashier,jobboard_c,40+,partial,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-012800,LOC-40,West,MGR-040,Sales Associate,jobboard_c,6-10,partial,2026-04-04,,,,,,,,applied,withdrew,,,
APP-012862,LOC-01,Midwest,MGR-001,Sales Associate,social,40+,limited,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-013502,LOC-14,Northeast,MGR-014,Sales Associate,jobboard_c,6-10,full,2026-04-04,2026-04-07,,,,,,,screened,no_interview_slot,,,
APP-013550,LOC-02,Midwest,MGR-002,Sales Associate,jobboard_a,0-5,partial,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-012767,LOC-14,Northeast,MGR-014,Stocker,career_site,0-5,full,2026-04-04,2026-04-05,,,,,,,screened,no_interview_slot,,,
APP-013579,LOC-14,Northeast,MGR-014,Sales Associate,jobboard_b,6-10,limited,2026-04-04,2026-04-05,,,,,,,screened,no_interview_slot,,,
APP-012781,LOC-07,Midwest,MGR-007,Stocker,jobboard_c,11-20,partial,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-012865,LOC-10,Midwest,MGR-010,Cashier,jobboard_c,11-20,full,2026-04-04,2026-04-04,2026-04-06,2026-04-09,2026-04-09,2026-04-11,2026-04-16,,onboarding_started,no_show_first_shift,,,
APP-012822,LOC-37,West,MGR-037,Cashier,jobboard_c,0-5,full,2026-04-04,,,,,,,,applied,failed_knockout,,,
APP-013255,LOC-35,West,MGR-035,Seasonal Associate,jobboard_c,40+,full,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-013659,LOC-16,Northeast,MGR-016,Stocker,jobboard_c,11-20,partial,2026-04-04,,,,,,,,applied,incomplete_application,,,
APP-013616,LOC-20,Northeast,MGR-020,Stocker,jobboard_b,11-20,full,2026-04-04,2026-04-06,2026-04-06,2026-04-10,,,,,interview_completed,candidate_declined,,,
APP-013279,LOC-22,South,MGR-022,Shift Supervisor,jobboard_c,0-5,full,2026-04-04,,,,,,,,applied,failed_knockout,,,
APP-013208,LOC-32,South,MGR-032,Seasonal Associate,jobboard_c,0-5,full,2026-04-04,2026-04-05,2026-04-08,2026-04-13,2026-04-15,2026-04-17,2026-04-20,2026-04-20,started,,,,
APP-013285,LOC-34,West,MGR-034,Sales Associate,career_site,11-20,partial,2026-04-04,2026-04-05,,,,,,,screened,withdrew,,,
APP-013299,LOC-34,West,MGR-034,Cashier,jobboard_c,11-20,full,2026-04-04,2026-04-04,,,,,,,screened,unresponsive,,,
APP-013608,LOC-20,Northeast,MGR-020,Sales Associate,jobboard_c,11-20,full,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-013162,LOC-41,West,MGR-041,Sales Associate,jobboard_a,0-5,full,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-013140,LOC-22,South,MGR-022,Sales Associate,jobboard_b,11-20,limited,2026-04-04,2026-04-07,2026-04-07,,,,,,interview_scheduled,interview_no_show,,,
APP-013132,LOC-19,Northeast,MGR-019,Cashier,jobboard_c,11-20,full,2026-04-04,2026-04-06,,,,,,,screened,no_interview_slot,,,
APP-013357,LOC-39,West,MGR-039,Seasonal Associate,jobboard_c,6-10,full,2026-04-04,2026-04-05,2026-04-05,2026-04-10,2026-04-13,2026-04-13,2026-04-15,,onboarding_started,no_show_first_shift,,,
APP-013359,LOC-25,South,MGR-025,Seasonal Associate,jobboard_c,11-20,partial,2026-04-04,2026-04-04,,,,,,,screened,no_interview_slot,,,
APP-013375,LOC-25,South,MGR-025,Stocker,jobboard_c,6-10,full,2026-04-04,2026-04-06,,,,,,,screened,no_interview_slot,,,
APP-013037,LOC-17,Northeast,MGR-017,Shift Supervisor,jobboard_b,0-5,limited,2026-04-04,2026-04-07,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-17,2026-04-17,started,,2026-06-30,74,schedule_conflict
APP-012991,LOC-34,West,MGR-034,Sales Associate,career_site,11-20,partial,2026-04-04,,,,,,,,applied,withdrew,,,
APP-013403,LOC-15,Northeast,MGR-015,Sales Associate,jobboard_b,11-20,limited,2026-04-04,2026-04-07,,,,,,,screened,recruiter_no_action,,,
APP-012985,LOC-33,South,MGR-033,Seasonal Associate,referral,6-10,limited,2026-04-04,,,,,,,,applied,failed_knockout,,,
APP-013442,LOC-39,West,MGR-039,Sales Associate,career_site,6-10,full,2026-04-04,2026-04-07,2026-04-08,,,,,,interview_scheduled,interview_no_show,,,
APP-012938,LOC-37,West,MGR-037,Cashier,jobboard_c,6-10,limited,2026-04-04,,,,,,,,applied,failed_knockout,,,
APP-012936,LOC-08,Midwest,MGR-008,Cashier,jobboard_a,40+,limited,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-013584,LOC-34,West,MGR-034,Seasonal Associate,jobboard_c,0-5,limited,2026-04-04,2026-04-04,2026-04-06,,,,,,interview_scheduled,interview_no_show,,,
APP-012926,LOC-05,Midwest,MGR-005,Stocker,jobboard_c,0-5,limited,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-013661,LOC-14,Northeast,MGR-014,Shift Supervisor,jobboard_c,11-20,partial,2026-04-04,2026-04-07,,,,,,,screened,no_interview_slot,,,
APP-013650,LOC-42,West,MGR-042,Cashier,jobboard_c,0-5,partial,2026-04-04,,,,,,,,applied,incomplete_application,,,
APP-012664,LOC-36,West,MGR-036,Sales Associate,career_site,11-20,limited,2026-04-04,2026-04-05,2026-04-13,2026-04-19,2026-04-21,2026-04-23,2026-04-24,2026-04-24,started,,,,
APP-012707,LOC-02,Midwest,MGR-002,Sales Associate,social,40+,limited,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-012709,LOC-34,West,MGR-034,Sales Associate,career_site,6-10,full,2026-04-04,2026-04-06,2026-04-08,2026-04-09,2026-04-10,2026-04-12,2026-04-18,2026-04-18,started,,,,
APP-012676,LOC-34,West,MGR-034,Seasonal Associate,jobboard_c,0-5,partial,2026-04-04,2026-04-04,2026-04-07,,,,,,interview_scheduled,interview_no_show,,,
APP-012682,LOC-14,Northeast,MGR-014,Seasonal Associate,career_site,21-40,full,2026-04-04,2026-04-07,2026-04-19,2026-04-25,,,,,interview_completed,not_qualified,,,
APP-012536,LOC-32,South,MGR-032,Sales Associate,jobboard_c,21-40,full,2026-04-04,,,,,,,,applied,incomplete_application,,,
APP-013681,LOC-42,West,MGR-042,Seasonal Associate,career_site,11-20,limited,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-012670,LOC-13,Northeast,MGR-013,Seasonal Associate,jobboard_b,40+,limited,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-012399,LOC-24,South,MGR-024,Sales Associate,jobboard_c,6-10,full,2026-04-04,,,,,,,,applied,failed_knockout,,,
APP-012357,LOC-29,South,MGR-029,Stocker,jobboard_c,0-5,full,2026-04-04,,,,,,,,applied,incomplete_application,,,
APP-012156,LOC-02,Midwest,MGR-002,Seasonal Associate,jobboard_c,11-20,limited,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-011480,LOC-32,South,MGR-032,Cashier,jobboard_c,11-20,full,2026-04-04,2026-04-07,2026-04-07,2026-04-12,,,,,interview_completed,candidate_declined,,,
APP-012151,LOC-35,West,MGR-035,Seasonal Associate,jobboard_c,11-20,full,2026-04-04,,,,,,,,applied,failed_knockout,,,
APP-011626,LOC-14,Northeast,MGR-014,Cashier,jobboard_c,11-20,full,2026-04-04,2026-04-05,,,,,,,screened,no_interview_slot,,,
APP-011914,LOC-01,Midwest,MGR-001,Cashier,jobboard_c,21-40,full,2026-04-04,,,,,,,,applied,availability_mismatch,,,
APP-011715,LOC-32,South,MGR-032,Cashier,jobboard_c,21-40,full,2026-04-04,,,,,,,,applied,failed_knockout,,,
APP-011648,LOC-18,Northeast,MGR-018,Sales Associate,jobboard_c,40+,limited,2026-04-04,,,,,,,,applied,failed_knockout,,,
APP-013556,LOC-07,Midwest,MGR-007,Stocker,jobboard_a,6-10,limited,2026-04-05,,,,,,,,applied,availability_mismatch,,,
APP-012952,LOC-15,Northeast,MGR-015,Shift Supervisor,jobboard_a,21-40,full,2026-04-05,2026-04-06,2026-04-06,2026-04-10,2026-04-12,2026-04-13,2026-04-19,2026-04-19,started,,,,
APP-013668,LOC-11,Midwest,MGR-011,Sales Associate,jobboard_a,0-5,partial,2026-04-05,,,,,,,,applied,availability_mismatch,,,
APP-012776,LOC-11,Midwest,MGR-011,Seasonal Associate,social,11-20,full,2026-04-05,,,,,,,,applied,withdrew,,,
APP-013098,LOC-33,South,MGR-033,Sales Associate,jobboard_c,11-20,full,2026-04-05,2026-04-08,2026-04-10,2026-04-16,2026-04-18,2026-04-18,2026-04-22,,onboarding_started,no_show_first_shift,,,
APP-013479,LOC-38,West,MGR-038,Sales Associate,jobboard_c,6-10,full,2026-04-05,,,,,,,,applied,withdrew,,,
APP-013106,LOC-37,West,MGR-037,Seasonal Associate,jobboard_a,11-20,limited,2026-04-05,2026-04-05,2026-04-06,,,,,,interview_scheduled,interview_no_show,,,
APP-013594,LOC-28,South,MGR-028,Seasonal Associate,career_site,11-20,partial,2026-04-05,,,,,,,,applied,withdrew,,,
APP-013456,LOC-11,Midwest,MGR-011,Cashier,career_site,6-10,partial,2026-04-05,,,,,,,,applied,availability_mismatch,,,
APP-013113,LOC-12,Northeast,MGR-012,Seasonal Associate,jobboard_a,11-20,partial,2026-04-05,2026-04-06,,,,,,,screened,unresponsive,,,
APP-012708,LOC-33,South,MGR-033,Seasonal Associate,social,21-40,limited,2026-04-05,2026-04-08,2026-04-11,2026-04-16,2026-04-16,2026-04-18,2026-04-24,,onboarding_started,no_show_first_shift,,,
APP-013303,LOC-36,West,MGR-036,Sales Associate,jobboard_c,21-40,partial,2026-04-05,,,,,,,,applied,failed_knockout,,,
APP-013131,LOC-41,West,MGR-041,Cashier,jobboard_b,0-5,partial,2026-04-05,,,,,,,,applied,incomplete_application,,,
APP-013123,LOC-37,West,MGR-037,Sales Associate,jobboard_a,0-5,partial,2026-04-05,2026-04-05,,,,,,,screened,unresponsive,,,
APP-013129,LOC-02,Midwest,MGR-002,Shift Supervisor,social,0-5,full,2026-04-05,2026-04-08,2026-04-09,2026-04-12,2026-04-13,2026-04-14,2026-04-24,2026-04-24,started,,,,
APP-012796,LOC-36,West,MGR-036,Sales Associate,jobboard_c,11-20,full,2026-04-05,,,,,,,,applied,withdrew,,,
APP-012793,LOC-21,Northeast,MGR-021,Seasonal Associate,jobboard_a,21-40,limited,2026-04-05,,,,,,,,applied,withdrew,,,
APP-013390,LOC-42,West,MGR-042,Sales Associate,jobboard_c,11-20,limited,2026-04-05,,,,,,,,applied,incomplete_application,,,
APP-013398,LOC-21,Northeast,MGR-021,Seasonal Associate,jobboard_c,0-5,partial,2026-04-05,2026-04-08,2026-04-11,,,,,,interview_scheduled,interview_no_show,,,
APP-013635,LOC-21,Northeast,MGR-021,Stocker,jobboard_a,21-40,limited,2026-04-05,2026-04-06,2026-04-06,2026-04-07,,,,,interview_completed,not_qualified,,,
APP-012913,LOC-17,Northeast,MGR-017,Seasonal Associate,jobboard_c,6-10,limited,2026-04-05,2026-04-06,2026-04-06,2026-04-09,2026-04-10,2026-04-12,2026-04-21,,onboarding_started,no_show_first_shift,,,
APP-013199,LOC-15,Northeast,MGR-015,Sales Associate,social,6-10,full,2026-04-05,,,,,,,,applied,incomplete_application,,,
APP-013538,LOC-12,Northeast,MGR-012,Seasonal Associate,career_site,6-10,full,2026-04-05,2026-04-05,,,,,,,screened,recruiter_no_action,,,
APP-013266,LOC-36,West,MGR-036,Sales Associate,jobboard_c,0-5,full,2026-04-05,2026-04-05,,,,,,,screened,no_interview_slot,,,
APP-013016,LOC-14,Northeast,MGR-014,Stocker,jobboard_b,0-5,full,2026-04-05,2026-04-05,2026-04-11,2026-04-12,,,,,interview_completed,not_qualified,,,
APP-012821,LOC-24,South,MGR-024,Shift Supervisor,social,6-10,partial,2026-04-05,2026-04-06,2026-04-09,,,,,,interview_scheduled,interview_no_show,,,
APP-012713,LOC-39,West,MGR-039,Shift Supervisor,jobboard_c,6-10,full,2026-04-05,,,,,,,,applied,incomplete_application,,,
APP-013184,LOC-24,South,MGR-024,Sales Associate,jobboard_a,11-20,partial,2026-04-05,2026-04-05,,,,,,,screened,unresponsive,,,
APP-013383,LOC-22,South,MGR-022,Sales Associate,jobboard_a,11-20,full,2026-04-05,2026-04-07,2026-04-08,2026-04-11,2026-04-13,2026-04-13,2026-04-21,,onboarding_started,no_show_first_shift,,,
APP-012869,LOC-26,South,MGR-026,Sales Associate,jobboard_b,21-40,limited,2026-04-05,2026-04-06,2026-04-07,2026-04-10,2026-04-11,2026-04-12,2026-04-14,2026-04-14,started,,,,
APP-012720,LOC-32,South,MGR-032,Sales Associate,referral,11-20,full,2026-04-05,2026-04-05,2026-04-08,2026-04-12,2026-04-15,2026-04-15,2026-04-23,2026-04-23,started,,,,
APP-012826,LOC-05,Midwest,MGR-005,Seasonal Associate,jobboard_a,6-10,full,2026-04-05,2026-04-08,2026-04-11,2026-04-14,2026-04-15,2026-04-17,2026-04-27,2026-04-27,started,,,,
APP-012642,LOC-26,South,MGR-026,Sales Associate,referral,21-40,limited,2026-04-05,2026-04-08,2026-04-09,2026-04-11,2026-04-11,2026-04-12,2026-04-20,2026-04-20,started,,,,
APP-013600,LOC-20,Northeast,MGR-020,Cashier,referral,0-5,full,2026-04-05,2026-04-07,2026-04-09,2026-04-15,,,,,interview_completed,failed_background_check,,,
APP-013362,LOC-42,West,MGR-042,Sales Associate,social,21-40,partial,2026-04-05,2026-04-05,2026-04-08,,,,,,interview_scheduled,interview_no_show,,,
APP-013356,LOC-15,Northeast,MGR-015,Sales Associate,jobboard_b,6-10,partial,2026-04-05,,,,,,,,applied,incomplete_application,,,
APP-013298,LOC-03,Midwest,MGR-003,Seasonal Associate,jobboard_a,0-5,full,2026-04-05,2026-04-07,2026-04-13,,,,,,interview_scheduled,interview_no_show,,,
APP-012966,LOC-17,Northeast,MGR-017,Seasonal Associate,jobboard_b,11-20,full,2026-04-05,2026-04-06,2026-04-06,2026-04-10,2026-04-10,2026-04-11,2026-04-18,2026-04-18,started,,2026-07-07,80,voluntary_quit
APP-012729,LOC-35,West,MGR-035,Shift Supervisor,jobboard_a,11-20,partial,2026-04-05,2026-04-05,2026-04-06,,,,,,interview_scheduled,interview_no_show,,,
APP-013179,LOC-32,South,MGR-032,Stocker,jobboard_b,0-5,partial,2026-04-05,2026-04-05,2026-04-05,2026-04-08,2026-04-10,2026-04-10,2026-04-17,2026-04-17,started,,,,
APP-013214,LOC-34,West,MGR-034,Seasonal Associate,career_site,11-20,partial,2026-04-05,2026-04-05,2026-04-07,2026-04-13,2026-04-16,2026-04-17,2026-04-23,2026-04-23,started,,,,
APP-013626,LOC-24,South,MGR-024,Cashier,career_site,0-5,partial,2026-04-06,2026-04-08,2026-04-08,2026-04-12,2026-04-12,,,,offer_extended,unresponsive_after_offer,,,
APP-012887,LOC-24,South,MGR-024,Seasonal Associate,career_site,0-5,full,2026-04-06,2026-04-08,,,,,,,screened,recruiter_no_action,,,
APP-012704,LOC-07,Midwest,MGR-007,Sales Associate,social,11-20,full,2026-04-06,,,,,,,,applied,availability_mismatch,,,
APP-013394,LOC-16,Northeast,MGR-016,Cashier,jobboard_b,0-5,full,2026-04-06,2026-04-08,2026-04-11,,,,,,interview_scheduled,interview_no_show,,,
APP-013104,LOC-21,Northeast,MGR-021,Sales Associate,jobboard_a,40+,partial,2026-04-06,2026-04-09,2026-04-12,2026-04-14,,,,,interview_completed,candidate_declined,,,
APP-012879,LOC-41,West,MGR-041,Sales Associate,social,11-20,partial,2026-04-06,2026-04-07,2026-04-08,2026-04-14,2026-04-15,2026-04-17,2026-04-25,,onboarding_started,no_show_first_shift,,,
APP-013521,LOC-16,Northeast,MGR-016,Shift Supervisor,jobboard_a,11-20,full,2026-04-06,2026-04-09,2026-04-10,2026-04-13,2026-04-15,2026-04-16,2026-04-18,2026-04-18,started,,,,
APP-013056,LOC-34,West,MGR-034,Cashier,jobboard_a,6-10,partial,2026-04-06,2026-04-08,2026-04-10,2026-04-12,,,,,interview_completed,not_qualified,,,
APP-012747,LOC-21,Northeast,MGR-021,Seasonal Associate,jobboard_b,21-40,limited,2026-04-06,2026-04-07,2026-04-07,2026-04-09,2026-04-09,2026-04-09,2026-04-15,,onboarding_started,no_show_first_shift,,,
APP-012995,LOC-22,South,MGR-022,Seasonal Associate,jobboard_a,6-10,partial,2026-04-06,2026-04-08,2026-04-09,2026-04-12,2026-04-12,,,,offer_extended,offer_declined,,,
APP-012850,LOC-12,Northeast,MGR-012,Seasonal Associate,referral,0-5,full,2026-04-06,2026-04-06,,,,,,,screened,withdrew,,,
APP-012652,LOC-16,Northeast,MGR-016,Sales Associate,jobboard_a,40+,full,2026-04-06,,,,,,,,applied,incomplete_application,,,
APP-013662,LOC-06,Midwest,MGR-006,Seasonal Associate,social,11-20,full,2026-04-06,,,,,,,,applied,incomplete_application,,,
APP-013007,LOC-08,Midwest,MGR-008,Sales Associate,referral,6-10,partial,2026-04-06,2026-04-09,2026-04-09,,,,,,interview_scheduled,interview_no_show,,,
APP-012877,LOC-22,South,MGR-022,Sales Associate,jobboard_b,11-20,full,2026-04-06,2026-04-08,2026-04-10,,,,,,interview_scheduled,interview_no_show,,,
APP-013095,LOC-34,West,MGR-034,Sales Associate,career_site,0-5,partial,2026-04-06,2026-04-07,,,,,,,screened,recruiter_no_action,,,
APP-012823,LOC-41,West,MGR-041,Stocker,career_site,21-40,partial,2026-04-06,2026-04-08,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-16,2026-04-16,started,,,,
APP-013465,LOC-23,South,MGR-023,Cashier,referral,11-20,full,2026-04-06,2026-04-09,2026-04-11,2026-04-17,2026-04-19,2026-04-20,2026-04-25,2026-04-25,started,,,,
APP-013448,LOC-33,South,MGR-033,Sales Associate,jobboard_c,11-20,full,2026-04-06,2026-04-09,,,,,,,screened,unresponsive,,,
APP-013117,LOC-15,Northeast,MGR-015,Sales Associate,jobboard_c,0-5,full,2026-04-06,,,,,,,,applied,incomplete_application,,,
APP-012933,LOC-36,West,MGR-036,Sales Associate,jobboard_a,21-40,full,2026-04-06,2026-04-06,,,,,,,screened,no_interview_slot,,,
APP-012788,LOC-15,Northeast,MGR-015,Sales Associate,jobboard_c,11-20,full,2026-04-06,,,,,,,,applied,incomplete_application,,,
APP-013629,LOC-09,Midwest,MGR-009,Sales Associate,social,11-20,full,2026-04-06,2026-04-08,2026-04-08,2026-04-13,2026-04-14,2026-04-16,2026-04-19,2026-04-19,started,,,,
APP-013530,LOC-42,West,MGR-042,Sales Associate,social,40+,full,2026-04-06,2026-04-09,,,,,,,screened,unresponsive,,,
APP-012694,LOC-11,Midwest,MGR-011,Sales Associate,jobboard_a,0-5,full,2026-04-06,2026-04-08,2026-04-10,2026-04-15,2026-04-15,,,,offer_extended,unresponsive_after_offer,,,
APP-013354,LOC-24,South,MGR-024,Sales Associate,jobboard_c,21-40,full,2026-04-07,2026-04-08,2026-04-11,,,,,,interview_scheduled,interview_no_show,,,
APP-012870,LOC-28,South,MGR-028,Cashier,jobboard_a,40+,partial,2026-04-07,2026-04-09,2026-04-12,2026-04-13,,,,,interview_completed,failed_background_check,,,
APP-012827,LOC-29,South,MGR-029,Stocker,jobboard_c,21-40,limited,2026-04-07,2026-04-10,2026-04-12,2026-04-13,,,,,interview_completed,not_qualified,,,
APP-012841,LOC-09,Midwest,MGR-009,Seasonal Associate,career_site,6-10,full,2026-04-07,2026-04-07,2026-04-08,2026-04-10,2026-04-13,,,,offer_extended,unresponsive_after_offer,,,
APP-013221,LOC-06,Midwest,MGR-006,Stocker,career_site,0-5,full,2026-04-07,,,,,,,,applied,failed_knockout,,,
APP-012830,LOC-40,West,MGR-040,Sales Associate,career_site,11-20,partial,2026-04-07,2026-04-07,,,,,,,screened,no_interview_slot,,,
APP-013315,LOC-28,South,MGR-028,Sales Associate,social,0-5,partial,2026-04-07,,,,,,,,applied,failed_knockout,,,
APP-013615,LOC-06,Midwest,MGR-006,Sales Associate,jobboard_a,21-40,full,2026-04-07,2026-04-08,2026-04-08,2026-04-10,,,,,interview_completed,not_qualified,,,
APP-013292,LOC-41,West,MGR-041,Cashier,social,6-10,partial,2026-04-07,2026-04-10,2026-04-13,2026-04-16,,,,,interview_completed,not_qualified,,,
APP-012901,LOC-19,Northeast,MGR-019,Seasonal Associate,jobboard_c,11-20,partial,2026-04-07,,,,,,,,applied,failed_knockout,,,
APP-013642,LOC-38,West,MGR-038,Seasonal Associate,career_site,6-10,limited,2026-04-07,,,,,,,,applied,failed_knockout,,,
