application_id,location_id,region,hiring_manager_id,role,source,commute_band_km,availability_match,applied_at,screened_at,interview_scheduled_at,interview_completed_at,offer_at,onboarding_started_at,scheduled_first_shift_at,first_shift_at,stage_reached,exit_reason,separation_at,tenure_days,separation_reason
APP-016034,LOC-10,Midwest,MGR-010,Package Handler,jobboard_b,21-40,full,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-016191,LOC-14,Northeast,MGR-014,Package Handler,jobboard_c,0-5,partial,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-016156,LOC-07,Midwest,MGR-007,Package Handler,referral,11-20,limited,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-015916,LOC-16,Northeast,MGR-016,Warehouse Associate,career_site,11-20,limited,2026-04-28,,,,,,,,applied,failed_knockout,,,
APP-015479,LOC-31,South,MGR-031,Package Handler,staffing_agency,0-5,full,2026-04-28,,,,,,,,applied,incomplete_application,,,
APP-016011,LOC-37,West,MGR-037,Dispatcher,jobboard_c,6-10,partial,2026-04-28,2026-05-01,2026-05-04,,,,,,interview_scheduled,interview_no_show,,,
APP-015907,LOC-21,Northeast,MGR-021,Package Handler,career_site,0-5,partial,2026-04-28,,,,,,,,applied,incomplete_application,,,
APP-015902,LOC-02,Midwest,MGR-002,Warehouse Associate,jobboard_a,21-40,partial,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-015898,LOC-03,Midwest,MGR-003,Team Lead,referral,6-10,full,2026-04-28,2026-04-29,,,,,,,screened,no_interview_slot,,,
APP-016012,LOC-11,Midwest,MGR-011,Team Lead,career_site,6-10,partial,2026-04-28,2026-04-30,2026-05-01,2026-05-03,2026-05-04,2026-05-04,2026-05-11,,onboarding_started,no_show_first_shift,,,
APP-016129,LOC-01,Midwest,MGR-001,Package Handler,jobboard_a,21-40,partial,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-015688,LOC-18,Northeast,MGR-018,Dispatcher,jobboard_b,0-5,partial,2026-04-28,2026-04-28,2026-05-01,2026-05-06,,,,,interview_completed,failed_background_check,,,
APP-015513,LOC-28,South,MGR-028,Package Handler,jobboard_b,0-5,partial,2026-04-28,2026-04-30,2026-05-02,,,,,,interview_scheduled,interview_no_show,,,
APP-015618,LOC-17,Northeast,MGR-017,Delivery Driver,staffing_agency,40+,full,2026-04-28,2026-04-29,2026-04-29,2026-05-05,2026-05-07,,,,offer_extended,failed_dot_medical,,,
APP-016142,LOC-06,Midwest,MGR-006,Dispatcher,referral,21-40,limited,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-015880,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_a,0-5,full,2026-04-28,2026-04-28,2026-04-28,2026-05-03,2026-05-04,2026-05-06,2026-05-21,2026-05-21,started,,,,
APP-015174,LOC-14,Northeast,MGR-014,Dispatcher,jobboard_a,11-20,partial,2026-04-28,2026-04-29,,,,,,,screened,no_interview_slot,,,
APP-016253,LOC-36,West,MGR-036,Package Handler,jobboard_a,11-20,limited,2026-04-28,2026-05-01,2026-05-07,2026-05-08,2026-05-09,2026-05-10,2026-05-13,,onboarding_started,no_show_first_shift,,,
APP-015933,LOC-17,Northeast,MGR-017,Team Lead,jobboard_c,0-5,partial,2026-04-28,,,,,,,,applied,incomplete_application,,,
APP-015724,LOC-31,South,MGR-031,Dispatcher,jobboard_b,6-10,full,2026-04-28,2026-04-30,,,,,,,screened,no_interview_slot,,,
APP-015938,LOC-05,Midwest,MGR-005,Warehouse Associate,jobboard_c,6-10,partial,2026-04-28,2026-04-28,2026-04-30,2026-05-01,2026-05-04,2026-05-05,2026-05-13,2026-05-13,started,,2026-06-12,30,voluntary_quit
APP-015219,LOC-31,South,MGR-031,Warehouse Associate,referral,40+,partial,2026-04-28,2026-04-28,2026-05-06,,,,,,interview_scheduled,interview_no_show,,,
APP-015139,LOC-30,South,MGR-030,Delivery Driver,referral,0-5,full,2026-04-28,2026-04-30,2026-05-01,2026-05-02,2026-05-02,2026-05-03,2026-05-18,,onboarding_started,no_show_first_shift,,,
APP-015592,LOC-32,South,MGR-032,Team Lead,career_site,21-40,limited,2026-04-28,2026-04-29,,,,,,,screened,unresponsive,,,
APP-015250,LOC-10,Midwest,MGR-010,Package Handler,jobboard_c,40+,full,2026-04-28,,,,,,,,applied,withdrew,,,
APP-015412,LOC-22,South,MGR-022,Package Handler,referral,11-20,limited,2026-04-28,2026-05-01,2026-05-03,2026-05-07,2026-05-10,2026-05-11,2026-05-14,2026-05-14,started,,,,
APP-016217,LOC-28,South,MGR-028,Warehouse Associate,jobboard_a,6-10,partial,2026-04-28,,,,,,,,applied,incomplete_application,,,
APP-016060,LOC-05,Midwest,MGR-005,Package Handler,jobboard_b,11-20,partial,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-015257,LOC-11,Midwest,MGR-011,Package Handler,staffing_agency,21-40,full,2026-04-28,,,,,,,,applied,withdrew,,,
APP-015561,LOC-34,West,MGR-034,Dispatcher,jobboard_a,6-10,full,2026-04-28,2026-04-28,2026-04-29,2026-05-04,2026-05-06,2026-05-08,2026-05-12,2026-05-12,started,,2026-05-25,13,attendance
APP-015261,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_c,11-20,full,2026-04-28,,,,,,,,applied,incomplete_application,,,
APP-015155,LOC-05,Midwest,MGR-005,Package Handler,jobboard_c,40+,partial,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-015632,LOC-09,Midwest,MGR-009,Package Handler,jobboard_a,21-40,partial,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-015232,LOC-12,Northeast,MGR-012,Delivery Driver,jobboard_c,11-20,partial,2026-04-28,2026-04-30,2026-04-30,2026-05-05,2026-05-07,2026-05-07,2026-05-22,2026-05-22,started,,2026-07-22,61,schedule_conflict
APP-015665,LOC-09,Midwest,MGR-009,Delivery Driver,jobboard_c,21-40,limited,2026-04-28,,,,,,,,applied,availability_mismatch,,,
APP-016231,LOC-24,South,MGR-024,Warehouse Associate,career_site,11-20,partial,2026-04-28,2026-04-29,,,,,,,screened,withdrew,,,
APP-015957,LOC-37,West,MGR-037,Package Handler,referral,11-20,full,2026-04-28,2026-05-01,,,,,,,screened,withdrew,,,
APP-015150,LOC-40,West,MGR-040,Warehouse Associate,jobboard_b,0-5,full,2026-04-28,,,,,,,,applied,incomplete_application,,,
APP-016271,LOC-26,South,MGR-026,Delivery Driver,jobboard_a,11-20,limited,2026-04-29,,,,,,,,applied,incomplete_application,,,
APP-015861,LOC-24,South,MGR-024,Warehouse Associate,career_site,0-5,partial,2026-04-29,2026-05-01,2026-05-03,,,,,,interview_scheduled,interview_no_show,,,
APP-015108,LOC-07,Midwest,MGR-007,Team Lead,jobboard_a,0-5,limited,2026-04-29,,,,,,,,applied,availability_mismatch,,,
APP-015712,LOC-41,West,MGR-041,Package Handler,staffing_agency,11-20,full,2026-04-29,2026-04-29,2026-04-29,2026-04-30,2026-05-02,2026-05-03,2026-05-13,,onboarding_started,no_show_first_shift,,,
APP-016292,LOC-07,Midwest,MGR-007,Warehouse Associate,staffing_agency,11-20,limited,2026-04-29,,,,,,,,applied,availability_mismatch,,,
APP-015097,LOC-03,Midwest,MGR-003,Package Handler,staffing_agency,0-5,partial,2026-04-29,,,,,,,,applied,availability_mismatch,,,
APP-015552,LOC-33,South,MGR-033,Delivery Driver,jobboard_c,0-5,limited,2026-04-29,2026-04-29,,,,,,,screened,withdrew,,,
APP-015134,LOC-12,Northeast,MGR-012,Warehouse Associate,jobboard_a,6-10,limited,2026-04-29,,,,,,,,applied,incomplete_application,,,
APP-016296,LOC-28,South,MGR-028,Package Handler,jobboard_a,6-10,limited,2026-04-29,2026-04-30,2026-05-01,2026-05-04,2026-05-06,,,,offer_extended,failed_background_check,,,
APP-015737,LOC-31,South,MGR-031,Package Handler,jobboard_a,6-10,full,2026-04-29,2026-05-01,,,,,,,screened,no_interview_slot,,,
APP-015067,LOC-13,Northeast,MGR-013,Dispatcher,jobboard_b,0-5,full,2026-04-29,2026-04-29,2026-05-01,2026-05-04,2026-05-07,2026-05-09,2026-05-18,2026-05-18,started,,,,
APP-015637,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_c,0-5,partial,2026-04-29,,,,,,,,applied,availability_mismatch,,,
APP-015615,LOC-36,West,MGR-036,Team Lead,jobboard_c,21-40,full,2026-04-29,,,,,,,,applied,incomplete_application,,,
APP-015686,LOC-19,Northeast,MGR-019,Warehouse Associate,staffing_agency,6-10,limited,2026-04-29,,,,,,,,applied,withdrew,,,
APP-015764,LOC-06,Midwest,MGR-006,Warehouse Associate,jobboard_c,0-5,partial,2026-04-29,,,,,,,,applied,availability_mismatch,,,
APP-015813,LOC-21,Northeast,MGR-021,Dispatcher,staffing_agency,6-10,partial,2026-04-29,2026-05-02,2026-05-05,2026-05-10,2026-05-10,2026-05-12,2026-05-27,2026-05-27,started,,,,
APP-015879,LOC-08,Midwest,MGR-008,Team Lead,referral,11-20,limited,2026-04-29,,,,,,,,applied,availability_mismatch,,,
APP-015984,LOC-09,Midwest,MGR-009,Package Handler,jobboard_c,11-20,full,2026-04-29,,,,,,,,applied,incomplete_application,,,
APP-016031,LOC-08,Midwest,MGR-008,Dispatcher,jobboard_b,6-10,full,2026-04-29,,,,,,,,applied,withdrew,,,
APP-015240,LOC-40,West,MGR-040,Warehouse Associate,referral,11-20,limited,2026-04-29,2026-04-29,,,,,,,screened,no_interview_slot,,,
APP-015979,LOC-06,Midwest,MGR-006,Dispatcher,career_site,11-20,partial,2026-04-29,,,,,,,,applied,availability_mismatch,,,
APP-015969,LOC-34,West,MGR-034,Package Handler,career_site,11-20,partial,2026-04-29,2026-05-02,,,,,,,screened,unresponsive,,,
APP-015202,LOC-37,West,MGR-037,Warehouse Associate,career_site,6-10,limited,2026-04-29,2026-04-29,2026-04-29,2026-05-04,2026-05-07,2026-05-07,2026-05-23,2026-05-23,started,,,,
APP-015351,LOC-04,Midwest,MGR-004,Delivery Driver,staffing_agency,6-10,partial,2026-04-29,2026-05-02,2026-05-03,,,,,,interview_scheduled,interview_no_show,,,
APP-015350,LOC-08,Midwest,MGR-008,Package Handler,career_site,21-40,full,2026-04-29,2026-04-29,,,,,,,screened,unresponsive,,,
APP-015962,LOC-39,West,MGR-039,Warehouse Associate,jobboard_c,0-5,full,2026-04-29,2026-05-02,2026-05-04,,,,,,interview_scheduled,interview_no_show,,,
APP-015997,LOC-05,Midwest,MGR-005,Team Lead,jobboard_b,6-10,full,2026-04-29,,,,,,,,applied,failed_knockout,,,
APP-015268,LOC-39,West,MGR-039,Package Handler,referral,0-5,partial,2026-04-29,2026-05-01,,,,,,,screened,unresponsive,,,
APP-016160,LOC-18,Northeast,MGR-018,Package Handler,career_site,0-5,full,2026-04-29,2026-05-01,2026-05-04,2026-05-09,2026-05-09,2026-05-10,2026-05-26,2026-05-26,started,,,,
APP-015937,LOC-06,Midwest,MGR-006,Dispatcher,jobboard_b,0-5,partial,2026-04-29,2026-04-29,2026-04-30,2026-05-02,,,,,interview_completed,not_qualified,,,
APP-015436,LOC-15,Northeast,MGR-015,Package Handler,staffing_agency,21-40,limited,2026-04-29,2026-05-01,2026-05-03,,,,,,interview_scheduled,interview_no_show,,,
APP-016105,LOC-23,South,MGR-023,Warehouse Associate,career_site,11-20,partial,2026-04-29,2026-05-01,2026-05-03,2026-05-08,2026-05-09,2026-05-11,2026-05-21,2026-05-21,started,,2026-06-18,28,found_other_job
APP-015522,LOC-30,South,MGR-030,Warehouse Associate,staffing_agency,11-20,full,2026-04-29,2026-04-29,2026-04-30,2026-05-01,2026-05-04,2026-05-04,2026-05-19,2026-05-19,started,,,,
APP-015304,LOC-38,West,MGR-038,Package Handler,referral,11-20,partial,2026-04-29,2026-05-02,2026-05-03,2026-05-08,,,,,interview_completed,candidate_declined,,,
APP-015290,LOC-34,West,MGR-034,Dispatcher,jobboard_c,0-5,limited,2026-04-29,,,,,,,,applied,failed_knockout,,,
APP-015318,LOC-10,Midwest,MGR-010,Team Lead,jobboard_a,11-20,full,2026-04-29,,,,,,,,applied,withdrew,,,
APP-015895,LOC-40,West,MGR-040,Package Handler,referral,21-40,partial,2026-04-29,2026-05-01,,,,,,,screened,no_interview_slot,,,
APP-016206,LOC-42,West,MGR-042,Package Handler,referral,40+,partial,2026-04-29,2026-05-01,2026-05-03,2026-05-07,2026-05-10,2026-05-12,2026-05-28,2026-05-28,started,,2026-06-20,23,attendance
APP-015475,LOC-25,South,MGR-025,Warehouse Associate,staffing_agency,11-20,limited,2026-04-29,2026-04-29,2026-05-04,2026-05-09,2026-05-12,2026-05-12,2026-05-16,2026-05-16,started,,,,
APP-015714,LOC-30,South,MGR-030,Warehouse Associate,referral,6-10,full,2026-04-30,2026-05-01,2026-05-04,2026-05-08,2026-05-09,2026-05-10,2026-05-20,2026-05-20,started,,,,
APP-015388,LOC-12,Northeast,MGR-012,Warehouse Associate,jobboard_c,6-10,partial,2026-04-30,,,,,,,,applied,withdrew,,,
APP-016027,LOC-10,Midwest,MGR-010,Warehouse Associate,jobboard_a,21-40,full,2026-04-30,2026-05-02,2026-05-03,2026-05-05,,,,,interview_completed,failed_background_check,,,
APP-015774,LOC-06,Midwest,MGR-006,Team Lead,jobboard_c,21-40,full,2026-04-30,,,,,,,,applied,failed_knockout,,,
APP-015324,LOC-21,Northeast,MGR-021,Warehouse Associate,jobboard_c,6-10,partial,2026-04-30,2026-05-03,2026-05-05,2026-05-07,2026-05-10,2026-05-12,2026-05-17,2026-05-17,started,,2026-08-05,80,schedule_conflict
APP-015080,LOC-18,Northeast,MGR-018,Dispatcher,jobboard_b,40+,full,2026-04-30,,,,,,,,applied,failed_knockout,,,
APP-016074,LOC-26,South,MGR-026,Warehouse Associate,referral,21-40,limited,2026-04-30,2026-04-30,2026-05-02,2026-05-05,,,,,interview_completed,not_qualified,,,
APP-015630,LOC-21,Northeast,MGR-021,Delivery Driver,jobboard_a,21-40,full,2026-04-30,,,,,,,,applied,failed_knockout,,,
APP-015631,LOC-33,South,MGR-033,Delivery Driver,referral,6-10,partial,2026-04-30,2026-04-30,2026-05-01,2026-05-07,2026-05-08,2026-05-08,2026-05-21,,onboarding_started,no_show_first_shift,,,
APP-015305,LOC-34,West,MGR-034,Warehouse Associate,referral,0-5,full,2026-04-30,2026-04-30,2026-05-01,2026-05-07,2026-05-09,2026-05-09,2026-05-17,2026-05-17,started,,2026-06-09,23,involuntary
APP-016116,LOC-11,Midwest,MGR-011,Warehouse Associate,jobboard_b,6-10,limited,2026-04-30,,,,,,,,applied,availability_mismatch,,,
APP-016159,LOC-06,Midwest,MGR-006,Delivery Driver,jobboard_b,0-5,partial,2026-04-30,,,,,,,,applied,availability_mismatch,,,
APP-015716,LOC-14,Northeast,MGR-014,Package Handler,staffing_agency,6-10,partial,2026-04-30,2026-05-02,,,,,,,screened,no_interview_slot,,,
APP-015107,LOC-30,South,MGR-030,Delivery Driver,referral,11-20,full,2026-04-30,2026-05-01,2026-05-01,2026-05-05,2026-05-06,2026-05-06,2026-05-14,,onboarding_started,no_show_first_shift,,,
APP-015757,LOC-30,South,MGR-030,Warehouse Associate,referral,21-40,partial,2026-04-30,2026-05-01,2026-05-01,2026-05-04,2026-05-07,2026-05-08,2026-05-15,2026-05-15,started,,,,
APP-015767,LOC-22,South,MGR-022,Team Lead,career_site,11-20,full,2026-04-30,2026-05-03,2026-05-04,2026-05-09,2026-05-10,2026-05-11,2026-05-20,,onboarding_started,no_show_first_shift,,,
APP-015385,LOC-16,Northeast,MGR-016,Package Handler,jobboard_a,11-20,partial,2026-04-30,,,,,,,,applied,availability_mismatch,,,
APP-015582,LOC-12,Northeast,MGR-012,Delivery Driver,staffing_agency,6-10,full,2026-04-30,,,,,,,,applied,incomplete_application,,,
APP-015566,LOC-38,West,MGR-038,Package Handler,jobboard_b,0-5,partial,2026-04-30,2026-05-01,,,,,,,screened,unresponsive,,,
APP-015840,LOC-37,West,MGR-037,Package Handler,jobboard_c,6-10,full,2026-04-30,2026-05-02,2026-05-04,2026-05-08,,,,,interview_completed,not_qualified,,,
APP-015160,LOC-21,Northeast,MGR-021,Package Handler,jobboard_c,0-5,partial,2026-04-30,2026-05-02,2026-05-02,,,,,,interview_scheduled,interview_no_show,,,
APP-015580,LOC-39,West,MGR-039,Package Handler,jobboard_a,11-20,partial,2026-04-30,,,,,,,,applied,withdrew,,,
APP-015927,LOC-21,Northeast,MGR-021,Dispatcher,staffing_agency,6-10,full,2026-04-30,2026-04-30,2026-05-01,2026-05-03,2026-05-03,2026-05-04,2026-05-18,2026-05-18,started,,,,
APP-016277,LOC-42,West,MGR-042,Delivery Driver,jobboard_a,6-10,full,2026-04-30,,,,,,,,applied,incomplete_application,,,
APP-015548,LOC-34,West,MGR-034,Warehouse Associate,jobboard_c,11-20,full,2026-04-30,,,,,,,,applied,incomplete_application,,,
APP-015430,LOC-35,West,MGR-035,Warehouse Associate,jobboard_b,6-10,limited,2026-04-30,2026-05-01,,,,,,,screened,withdrew,,,
APP-015955,LOC-25,South,MGR-025,Delivery Driver,jobboard_a,40+,partial,2026-04-30,2026-04-30,2026-05-05,,,,,,interview_scheduled,interview_no_show,,,
APP-015589,LOC-12,Northeast,MGR-012,Warehouse Associate,jobboard_c,0-5,partial,2026-04-30,2026-05-03,2026-05-03,2026-05-09,2026-05-11,2026-05-13,2026-05-27,,onboarding_started,no_show_first_shift,,,
APP-015987,LOC-25,South,MGR-025,Warehouse Associate,staffing_agency,6-10,partial,2026-04-30,2026-05-02,,,,,,,screened,no_interview_slot,,,
APP-015991,LOC-31,South,MGR-031,Warehouse Associate,jobboard_b,6-10,full,2026-04-30,2026-04-30,,,,,,,screened,no_interview_slot,,,
APP-016376,LOC-25,South,MGR-025,Dispatcher,career_site,6-10,full,2026-05-01,2026-05-04,2026-05-14,,,,,,interview_scheduled,interview_no_show,,,
APP-017388,LOC-10,Midwest,MGR-010,Package Handler,referral,21-40,partial,2026-05-01,,,,,,,,applied,availability_mismatch,,,
APP-017193,LOC-31,South,MGR-031,Warehouse Associate,staffing_agency,11-20,full,2026-05-01,2026-05-04,2026-05-13,2026-05-14,2026-05-14,2026-05-14,2026-05-19,2026-05-19,started,,,,
APP-016739,LOC-09,Midwest,MGR-009,Delivery Driver,jobboard_c,0-5,full,2026-05-01,,,,,,,,applied,incomplete_application,,,
APP-017000,LOC-33,South,MGR-033,Warehouse Associate,jobboard_b,0-5,partial,2026-05-01,,,,,,,,applied,failed_knockout,,,
APP-016743,LOC-40,West,MGR-040,Warehouse Associate,career_site,21-40,partial,2026-05-01,2026-05-02,2026-05-06,2026-05-10,2026-05-13,2026-05-15,2026-05-18,2026-05-18,started,,,,
APP-016968,LOC-02,Midwest,MGR-002,Team Lead,staffing_agency,0-5,full,2026-05-01,,,,,,,,applied,incomplete_application,,,
APP-016755,LOC-28,South,MGR-028,Dispatcher,jobboard_c,21-40,full,2026-05-01,2026-05-02,2026-05-03,2026-05-08,,,,,interview_completed,not_qualified,,,
APP-016437,LOC-23,South,MGR-023,Team Lead,jobboard_c,40+,full,2026-05-01,,,,,,,,applied,failed_knockout,,,
APP-016581,LOC-18,Northeast,MGR-018,Package Handler,staffing_agency,6-10,partial,2026-05-01,,,,,,,,applied,failed_knockout,,,
APP-017181,LOC-28,South,MGR-028,Package Handler,staffing_agency,0-5,full,2026-05-01,2026-05-03,2026-05-03,2026-05-05,2026-05-07,2026-05-07,2026-05-21,2026-05-21,started,,2026-08-13,84,found_other_job
APP-016543,LOC-28,South,MGR-028,Dispatcher,jobboard_b,0-5,partial,2026-05-01,,,,,,,,applied,incomplete_application,,,
APP-017299,LOC-25,South,MGR-025,Warehouse Associate,referral,0-5,partial,2026-05-01,,,,,,,,applied,incomplete_application,,,
APP-016706,LOC-07,Midwest,MGR-007,Warehouse Associate,jobboard_a,11-20,limited,2026-05-01,,,,,,,,applied,availability_mismatch,,,
APP-017308,LOC-25,South,MGR-025,Package Handler,jobboard_b,11-20,limited,2026-05-01,2026-05-01,,,,,,,screened,no_interview_slot,,,
APP-017127,LOC-23,South,MGR-023,Package Handler,staffing_agency,6-10,limited,2026-05-01,2026-05-02,2026-05-04,2026-05-10,,,,,interview_completed,failed_background_check,,,
APP-017018,LOC-39,West,MGR-039,Dispatcher,referral,0-5,partial,2026-05-01,2026-05-03,2026-05-06,2026-05-08,2026-05-11,2026-05-11,2026-05-19,2026-05-19,started,,2026-08-09,82,attendance
APP-017295,LOC-13,Northeast,MGR-013,Package Handler,jobboard_b,40+,full,2026-05-01,,,,,,,,applied,incomplete_application,,,
APP-016409,LOC-42,West,MGR-042,Team Lead,career_site,6-10,partial,2026-05-01,2026-05-02,,,,,,,screened,unresponsive,,,
APP-017475,LOC-26,South,MGR-026,Package Handler,jobboard_a,11-20,limited,2026-05-01,,,,,,,,applied,failed_knockout,,,
APP-016509,LOC-27,South,MGR-027,Delivery Driver,jobboard_c,6-10,partial,2026-05-01,,,,,,,,applied,incomplete_application,,,
APP-016937,LOC-22,South,MGR-022,Package Handler,staffing_agency,0-5,partial,2026-05-01,2026-05-01,2026-05-04,2026-05-07,2026-05-07,2026-05-08,2026-05-12,2026-05-12,started,,,,
APP-016660,LOC-27,South,MGR-027,Delivery Driver,jobboard_c,6-10,partial,2026-05-01,,,,,,,,applied,withdrew,,,
APP-016829,LOC-04,Midwest,MGR-004,Delivery Driver,career_site,11-20,partial,2026-05-01,,,,,,,,applied,availability_mismatch,,,
APP-016899,LOC-20,Northeast,MGR-020,Dispatcher,jobboard_b,6-10,partial,2026-05-01,,,,,,,,applied,incomplete_application,,,
APP-017005,LOC-35,West,MGR-035,Package Handler,jobboard_c,11-20,limited,2026-05-01,2026-05-01,2026-05-01,2026-05-02,,,,,interview_completed,not_qualified,,,
APP-016600,LOC-36,West,MGR-036,Team Lead,jobboard_b,6-10,full,2026-05-01,2026-05-01,,,,,,,screened,no_interview_slot,,,
APP-017227,LOC-36,West,MGR-036,Package Handler,jobboard_a,6-10,full,2026-05-01,2026-05-02,,,,,,,screened,no_interview_slot,,,
APP-016586,LOC-20,Northeast,MGR-020,Warehouse Associate,jobboard_c,21-40,partial,2026-05-01,,,,,,,,applied,availability_mismatch,,,
APP-016959,LOC-11,Midwest,MGR-011,Package Handler,jobboard_a,6-10,limited,2026-05-01,,,,,,,,applied,availability_mismatch,,,
APP-017202,LOC-21,Northeast,MGR-021,Package Handler,jobboard_c,21-40,limited,2026-05-01,,,,,,,,applied,incomplete_application,,,
APP-017059,LOC-18,Northeast,MGR-018,Package Handler,jobboard_c,40+,limited,2026-05-01,2026-05-04,2026-05-04,2026-05-09,2026-05-12,2026-05-12,2026-05-16,2026-05-16,started,,,,
APP-017529,LOC-27,South,MGR-027,Delivery Driver,jobboard_c,6-10,full,2026-05-01,2026-05-04,,,,,,,screened,unresponsive,,,
APP-017074,LOC-12,Northeast,MGR-012,Dispatcher,career_site,11-20,partial,2026-05-01,2026-05-01,,,,,,,screened,unresponsive,,,
APP-016472,LOC-09,Midwest,MGR-009,Delivery Driver,jobboard_c,6-10,partial,2026-05-01,,,,,,,,applied,availability_mismatch,,,
APP-017086,LOC-12,Northeast,MGR-012,Delivery Driver,jobboard_b,6-10,full,2026-05-01,2026-05-04,2026-05-04,,,,,,interview_scheduled,interview_no_show,,,
APP-015215,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_c,6-10,full,2026-05-02,2026-05-02,2026-05-05,,,,,,interview_scheduled,interview_no_show,,,
APP-017513,LOC-37,West,MGR-037,Warehouse Associate,staffing_agency,11-20,partial,2026-05-02,2026-05-05,2026-05-08,,,,,,interview_scheduled,interview_no_show,,,
APP-016614,LOC-01,Midwest,MGR-001,Package Handler,jobboard_c,0-5,full,2026-05-02,,,,,,,,applied,incomplete_application,,,
APP-017013,LOC-38,West,MGR-038,Team Lead,jobboard_a,21-40,partial,2026-05-02,2026-05-03,2026-05-04,2026-05-05,2026-05-05,2026-05-06,2026-05-09,,onboarding_started,no_show_first_shift,,,
APP-016915,LOC-33,South,MGR-033,Delivery Driver,jobboard_c,0-5,partial,2026-05-02,,,,,,,,applied,withdrew,,,
APP-016501,LOC-02,Midwest,MGR-002,Warehouse Associate,jobboard_a,0-5,partial,2026-05-02,,,,,,,,applied,availability_mismatch,,,
APP-015990,LOC-32,South,MGR-032,Warehouse Associate,jobboard_c,6-10,limited,2026-05-02,,,,,,,,applied,withdrew,,,
APP-017634,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_c,6-10,full,2026-05-02,2026-05-03,2026-05-05,2026-05-08,2026-05-08,2026-05-09,2026-05-22,,onboarding_started,no_show_first_shift,,,
APP-016627,LOC-02,Midwest,MGR-002,Package Handler,jobboard_c,21-40,full,2026-05-02,2026-05-04,2026-05-06,2026-05-10,2026-05-10,2026-05-11,2026-05-19,2026-05-19,started,,2026-07-25,67,found_other_job
APP-015393,LOC-18,Northeast,MGR-018,Team Lead,jobboard_c,6-10,full,2026-05-02,2026-05-04,2026-05-04,2026-05-07,2026-05-08,,,,offer_extended,failed_drug_screen,,,
APP-016200,LOC-30,South,MGR-030,Team Lead,jobboard_c,11-20,limited,2026-05-02,,,,,,,,applied,failed_knockout,,,
APP-016643,LOC-28,South,MGR-028,Warehouse Associate,jobboard_c,6-10,limited,2026-05-02,,,,,,,,applied,availability_mismatch,,,
APP-015776,LOC-33,South,MGR-033,Warehouse Associate,jobboard_c,11-20,partial,2026-05-02,2026-05-02,2026-05-04,2026-05-09,,,,,interview_completed,not_qualified,,,
APP-017286,LOC-28,South,MGR-028,Package Handler,jobboard_c,6-10,partial,2026-05-02,2026-05-04,2026-05-07,2026-05-11,2026-05-14,2026-05-16,2026-06-01,,onboarding_started,no_show_first_shift,,,
APP-016032,LOC-14,Northeast,MGR-014,Dispatcher,jobboard_c,6-10,full,2026-05-02,2026-05-05,,,,,,,screened,no_interview_slot,,,
APP-017277,LOC-18,Northeast,MGR-018,Warehouse Associate,career_site,6-10,limited,2026-05-02,2026-05-02,2026-05-03,2026-05-09,2026-05-09,2026-05-10,2026-05-18,2026-05-18,started,,,,
APP-015826,LOC-34,West,MGR-034,Warehouse Associate,jobboard_c,6-10,limited,2026-05-02,,,,,,,,applied,failed_knockout,,,
APP-015431,LOC-11,Midwest,MGR-011,Warehouse Associate,jobboard_c,6-10,partial,2026-05-02,,,,,,,,applied,availability_mismatch,,,
APP-016419,LOC-36,West,MGR-036,Delivery Driver,staffing_agency,21-40,full,2026-05-02,,,,,,,,applied,availability_mismatch,,,
APP-016787,LOC-01,Midwest,MGR-001,Warehouse Associate,jobboard_a,40+,full,2026-05-02,,,,,,,,applied,withdrew,,,
APP-015868,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_c,0-5,full,2026-05-02,2026-05-03,2026-05-04,2026-05-08,2026-05-11,2026-05-13,2026-05-21,2026-05-21,started,,,,
APP-015881,LOC-05,Midwest,MGR-005,Package Handler,jobboard_c,40+,full,2026-05-02,2026-05-03,2026-05-06,2026-05-10,2026-05-10,2026-05-12,2026-05-23,,onboarding_started,no_show_first_shift,,,
APP-016262,LOC-05,Midwest,MGR-005,Delivery Driver,jobboard_c,6-10,full,2026-05-02,2026-05-03,2026-05-04,2026-05-05,2026-05-07,2026-05-08,2026-05-15,2026-05-15,started,,,,
APP-015891,LOC-37,West,MGR-037,Package Handler,jobboard_c,6-10,partial,2026-05-02,2026-05-02,2026-05-02,2026-05-06,2026-05-08,,,,offer_extended,failed_drug_screen,,,
APP-016560,LOC-30,South,MGR-030,Warehouse Associate,career_site,0-5,limited,2026-05-02,,,,,,,,applied,withdrew,,,
